-411.2814016233574,307.1,0.2,0.0
-411.2814016233574,306.90000000000003,0.10048718994803518,0.026048705251174947
-411.3074503286085,306.799512810052,0.0015828108743805303,-0.03485698740235575
-411.2725933412062,306.79792999917765,-0.09647080287393356,-0.022691607594368834
-411.24990173361175,306.89440080205156,-0.19343235347637516,-0.017421243127754893
-411.232480490484,307.08783315552796,-0.2890618736231363,-0.019003581291306755
-411.21347690919276,307.3768950291511,-0.3831210188783356,-0.027387960411240295
-411.1860889487815,307.76001604802946,-0.47537335806599945,-0.04251543157464012
-411.14357351720685,308.23538940609546,-0.5655846613250302,-0.06431883044962959
-411.07925468675717,308.8009740674205,-0.6535231854822119,-0.09272285911476333
-410.98653182764235,309.4544972529027,-0.7389599563955694,-0.12764417779794573
-410.8588876498444,310.19345720929823,-0.8216690479240897,-0.16899150641310579
-410.68989614343127,311.01512625722233,-0.9014278571839232,-0.21666573577092127
-410.47323040766037,311.91655411440627,-0.9780173757557086,-0.27056004832809943
-410.2026703593323,312.894571490162,-1.0512224565125963,-0.33056004832809943
-409.8721103110041,313.9457939466746,-1.1208320757438814,-0.3965439011747404
-409.4755664098294,315.06662602241846,-1.1866395902548896,-0.4683824818688898
-409.00718392796057,316.2532656126734,-1.2484429891298792,-0.5459395323273845
-408.46124439563323,317.5017086018033,-1.3060451398512234,-0.6290718273925161
-407.8321725682407,318.8077537416545,-1.359254028475019,-0.7176293493298239
-407.11454321891085,320.1670077701295,-1.4078829935704977,-0.8114554706015955
-406.3030877483093,321.5748907637,-1.4517509536382278,-0.9103871446933949
-405.39270060361594,323.02664171733824,-1.4906826277300271,-1.014255104761125
-404.37844549885483,324.5173243450683,-1.5245087490017988,-1.1228840698566038
-403.25556142899825,326.0418330940701,-1.5530662709391065,-1.2360929584803995
-402.01946847051784,327.5948993650092,-1.5761985660042381,-1.3536951092017437
-400.66577336131604,329.17109793101343,-1.5993308610693697,-1.4712972599230882
-399.194476101393,330.7704287920828,-1.6224631561345013,-1.5888994106444327
-397.60557669074853,332.3928919482173,-1.645595451199633,-1.7065015613657772
-395.8990751293827,334.03848739941697,-1.6687277462647645,-1.8241037120871217
-394.0749714172956,335.70721514568174,-1.691860041329896,-1.9417058628084662
-392.13326555448714,337.39907518701165,-1.7149923363950277,-2.0593080135298107
-390.0739575409573,339.1140675234067,-1.7381246314601593,-2.1769101642511552
-387.89704737670615,340.8521921548668,-1.7612569265252909,-2.2945123149724997
-385.60253506173365,342.6134490813921,-1.7843892215904225,-2.4121144656938442
-383.19042059603976,344.3978383029825,-1.807521516655554,-2.5297166164151887
-380.6607039796246,346.20535981963803,-1.8306538117206856,-2.6473187671365332
-378.01338521248806,348.03601363135874,-1.8537861067858172,-2.7649209178578777
-375.24846429463014,349.8897997381446,-1.8769184018509488,-2.8825230685792222
-372.36594122605095,351.76671813999553,-1.9000506969160804,-3.0001252193005667
-369.3658160067504,353.6667688369116,-1.923182991981212,-3.1177273700219112
-366.2480886367284,355.5899518288928,-1.9463152870463436,-3.2353295207432557
-363.0127591159852,357.53626711593915,-1.9694475821114752,-3.3529316714646002
-359.6598274445206,359.5057146980506,-1.9925798771766068,-3.4705338221859448
-356.1892936223346,361.4982945752272,-2.0157121722417384,-3.5881359729072893
-352.60115764942736,363.51400674746895,-2.0388444673068697,-3.7057381236286338
-348.89541952579873,365.55285121477584,-2.061976762372001,-3.8233402743499783
-345.0720792514487,367.61482797714785,-1.961976762372001,-3.783340274349978
-341.2887389770988,369.57680473951984,-1.861976762372001,-3.743340274349978
-337.5453987027488,371.43878150189187,-1.7619767623720008,-3.703340274349978
-333.8420584283988,373.20075826426387,-1.6619767623720008,-3.663340274349978
-330.17871815404885,374.86273502663585,-1.5619767623720007,-3.623340274349978
-326.5553778796989,376.42471178900786,-1.4619767623720006,-3.583340274349978
-322.9720376053489,377.88668855137985,-1.3619767623720005,-3.543340274349978
-319.42869733099894,379.24866531375187,-1.2619767623720004,-3.503340274349978
-315.925357056649,380.5106420761239,-1.1619767623720003,-3.463340274349978
-312.462016782299,381.67261883849585,-1.0619767623720002,-3.423340274349978
-309.03867650794905,382.73459560086786,-0.9619767623720002,-3.383340274349978
-305.6553362335991,383.69657236323985,-0.8619767623720003,-3.343340274349978
-302.3119959592491,384.5585491256119,-0.7619767623720003,-3.303340274349978
-299.00865568489917,385.3205258879839,-0.6619767623720003,-3.2633402743499778
-295.7453154105492,385.98250265035585,-0.5619767623720003,-3.2233402743499777
-292.5219751361992,386.54447941272787,-0.46197676237200036,-3.1833402743499777
-289.3386348618492,387.00645617509986,-0.3619767623720004,-3.1433402743499776
-286.19529458749923,387.3684329374719,-0.2619767623720004,-3.1033402743499776
-283.09195431314924,387.6304096998439,-0.1619767623720004,-3.0633402743499776
-280.0286140387992,387.79238646221586,-0.061976762372000394,-3.0233402743499775
-277.00527376444927,387.85436322458787,0.03802323762799961,-2.9833402743499775
-274.0219334900993,387.81633998695986,0.13802323762799962,-2.9433402743499775
-271.07859321574927,387.6783167493319,0.23802323762799962,-2.9033402743499774
-268.1752529413993,387.4402935117039,0.33802323762799963,-2.8633402743499774
-265.31191266704934,387.10227027407586,0.43802323762799966,-2.8233402743499774
-262.4885723926993,386.6642470364479,0.5380232376279996,-2.7833402743499773
-259.7052321183494,386.12622379881986,0.6380232376279996,-2.7433402743499773
-256.9618918439994,385.4882005611919,0.7380232376279996,-2.7033402743499773
-254.2585515696494,384.7501773235639,0.8380232376279996,-2.663340274349977
-251.59521129529946,383.91215408593587,0.9380232376279996,-2.623340274349977
-248.9718710209495,382.9741308483079,1.0380232376279996,-2.583340274349977
-246.38853074659949,381.93610761067987,1.1380232376279997,-2.543340274349977
-243.84519047224956,380.7980843730519,1.2380232376279998,-2.503340274349977
-241.3418501978996,379.5600611354239,1.338023237628,-2.463340274349977
-238.8785099235496,378.2220378977959,1.438023237628,-2.423340274349977
-236.4551696491996,376.7840146601679,1.3804210869066558,-2.5064725694151084
-233.9486970797845,375.4035935732612,1.3228189361853115,-2.58960486448024
-231.35909221530426,374.08077463707593,1.2652167854639673,-2.6727371595453713
-228.6863550557589,372.81555785161197,1.207614634742623,-2.7558694546105027
-225.9304856011484,371.60794321686933,1.1500124840212789,-2.839001749675634
-223.0914838514728,370.45793073284807,1.0924103332999346,-2.9221340447407655
-220.16934980673204,369.36552039954813,1.0348081825785904,-3.005266339805897
-217.16408346692617,368.3307122169695,0.9772060318572461,-3.0883986348710284
-214.07568483205512,367.3535061851123,0.9196038811359016,-3.17153092993616
-210.90415390211894,366.43390230397637,0.8620017304145572,-3.2546632250012912
-207.64949067711763,365.57190057356183,0.8043995796932127,-3.3377955200664227
-204.3116951570512,364.7675009938686,0.7467974289718683,-3.420927815131554
-200.89076734191963,364.02070356489673,0.6891952782505238,-3.5040601101966855
-197.38670723172294,363.3315082866462,0.6315931275291794,-3.587192405261817
-193.79951482646112,362.69991515911704,0.573990976807835,-3.6703247003269484
-190.12919012613418,362.1259241823092,0.5163888260864905,-3.7534569953920798
-186.3757331307421,361.6095353562227,0.45878667536514606,-3.836589290457211
-182.5391438402849,361.15074868085753,0.4011845246438016,-3.9197215855223426
-178.61942225476258,360.74956415621375,0.34358237392245716,-4.002853880587474
-174.61656837417513,360.4059817822913,0.44358237392245714,-3.962853880587474
-170.65371449358764,359.9623994083688,0.5435823739224571,-3.922853880587474
